,Unnamed: 0,video_id,index,extracted
7610,2389,6DmUM5nwo30,7610,
7611,2388,dxvsmsCKJUo,7611,0.0
7612,2387,mLZk3nlwgf4,7612,
7613,2386,7FqwM3PsYwc,7613,
7614,2385,dJv6fiFZjrU,7614,0.0
7615,2384,A5P1PG79JwU,7615,
7616,2383,k8iLh27M_DM,7616,0.0
7617,2382,bRABcFKOXtU,7617,0.0
7618,2381,bKr3A0A3VMU,7618,0.0
7619,2380,RFxAWXU63DI,7619,
7620,2379,CkwHrUVJx0k,7620,0.0
7621,2378,qEyNgF954ME,7621,
7622,2377,YMu4bH0MxlI,7622,
7623,2376,VO1Iyp1aeeE,7623,
7624,2375,wn11EnqaeXY,7624,
7625,2374,1SEC8ch4rig,7625,0.0
7626,2373,B9vjvTPmlRQ,7626,
7627,2372,C5uDoxlC12E,7627,
7628,2371,wHfNAaxAOi4,7628,
7629,2370,LeycqgXCShQ,7629,0.0
7630,2369,V4-PsvrK9HI,7630,0.0
7631,2368,dV00mrfc8ZU,7631,
7632,2367,OE3sehHymYM,7632,0.0
7633,2366,AtWbYhXbCHM,7633,
7634,2365,5fuABaL434A,7634,
7635,2364,aZK0R4Yj-Mc,7635,0.0
7636,2363,j4PKcKGkT6k,7636,
7637,2362,qrBMMIcqtZQ,7637,0.0
7638,2361,t0sMA8WfsVU,7638,0.0
7639,2360,g6CYhoeqcGw,7639,0.0
7640,2359,PbWP-Mjicqo,7640,0.0
7641,2358,Xd-5BD4iedM,7641,0.0
7642,2357,TZwzDOiYLpU,7642,
7643,2356,SqJT2EXQpsk,7643,
7644,2355,gOKCTzlLchw,7644,0.0
7645,2354,HI8Mm-rwZSU,7645,
7646,2353,88cUiqG2OEM,7646,
7647,2352,sJmJjfptaZc,7647,
7648,2351,qOtbDRjBx4U,7648,
7649,2350,9xGgzQ4NtjU,7649,
7650,2349,hPzvYFDxR70,7650,
7651,2348,W9f5ccYdDqI,7651,0.0
7652,2347,jMm8KWFGzr0,7652,0.0
7653,2346,DrbLv60IIrI,7653,
7654,2345,5_XxXgTP6w4,7654,
7655,2344,OtiGEAtDCYE,7655,0.0
7656,2343,Z3kggeXFAps,7656,0.0
7657,2342,nY3tBskGDo8,7657,0.0
7658,2341,BVATKM9N-CA,7658,0.0
7659,2340,ccib5LZxQb8,7659,0.0
7660,2339,VOt_vFAJmxQ,7660,0.0
7661,2338,_sdyacuzN2Q,7661,0.0
7662,2337,43X4HXJGgdI,7662,
7663,2336,yla6LZpRz2A,7663,
7664,2335,iywwKvYkdUk,7664,
7665,2334,BrFrkH4RmYs,7665,0.0
7666,2333,ihtcG4pnlx4,7666,0.0
7667,2332,Fp_OmrCBePA,7667,0.0
7668,2331,5PQOXsW7ooc,7668,
7669,2330,B3K97i9Y8So,7669,0.0
7670,2329,3Fh4LM7I27k,7670,
7671,2328,pZ81Mhx0cso,7671,0.0
7672,2327,jO9p0PgouSc,7672,
7673,2326,pb6BWFgyImI,7673,0.0
7674,2325,ai_zpORpg5c,7674,
7675,2324,49d3Ir-YFxQ,7675,
7676,2323,wpy1vAZJFuk,7676,
7677,2322,NeZfdoOWDXY,7677,
7678,2321,nmCCeD6Pj2o,7678,0.0
7679,2320,L8lPoAcO6G4,7679,0.0
7680,2319,zm2uhcN8I1Q,7680,0.0
7681,2318,Htlx1t4SEJ4,7681,
7682,2317,uVUVYrxwHsA,7682,0.0
7683,2316,rU8N-VC7So8,7683,
7684,2315,9Rebt8DXHZI,7684,0.0
7685,2314,gQMnK_dLIOQ,7685,0.0
7686,2313,Q_zkzSLNiYY,7686,
7687,2312,TSmmQBPZSYU,7687,0.0
7688,2311,1tvglwRb9pM,7688,
7689,2310,CIRr0IYEtxg,7689,0.0
7690,2309,AnqPRV0a504,7690,
7691,2308,CJCBnmupM2o,7691,
7692,2307,2xcJsCueMXA,7692,
7693,2306,C4iqq9mL5bo,7693,
7694,2305,dWWJD5Honno,7694,0.0
7695,2304,l6fOjl7U3Ms,7695,0.0
7696,2303,ZjUr0iRowU4,7696,
7697,2302,6rb-e70k7AE,7697,0.0
7698,2301,FYioSvJKp2c,7698,
7699,2300,PB31sFXoS7k,7699,
7700,2299,1A65vx6ZUuE,7700,
7701,2298,tdGwTqX71pQ,7701,
7702,2297,idnf4_-O46w,7702,
7703,2296,mgpjkFDe7Ro,7703,0.0
7704,2295,0cge-1VzWEs,7704,0.0
7705,2294,OGPrUVq6I04,7705,
7706,2293,casuJ6yPQmQ,7706,0.0
7707,2292,CVKyKoaqrsY,7707,
7708,2291,zn__PZtAz8Q,7708,
7709,2290,8ph0n9aR9ck,7709,
7710,2289,cKAv_OlNI7Y,7710,0.0
7711,2288,XUnI3gaEmGY,7711,0.0
7712,2287,VW3a6f1_HNY,7712,
7713,2286,T8iSb4CEJCw,7713,0.0
7714,2285,Jr5o-Eauihs,7714,0.0
7715,2284,OQmCLvPZ0c4,7715,
7716,2283,gNRs3GCw0us,7716,0.0
7717,2282,bfa9whp5jSI,7717,0.0
7718,2281,WrhvyW29IHE,7718,0.0
7719,2280,G4kZWgVNdWo,7719,0.0
7720,2279,aDFNZ7Rbrj0,7720,
7721,2278,y9B1IAU2BrY,7721,
7722,2277,tEGlIswEZZw,7722,
7723,2276,9SgXJryUxBI,7723,
7724,2275,C51ANHpRLko,7724,0.0
7725,2274,ge9kMAD7hMQ,7725,0.0
7726,2273,rJnVi4dPWPY,7726,
7727,2272,5-UIzf0Dau0,7727,0.0
7728,2271,GQtg2HMYBXo,7728,0.0
7729,2270,ZAO30UB01jo,7729,0.0
7730,2269,saSdnsjbYuY,7730,0.0
7731,2268,WIL6rJ7xvto,7731,0.0
7732,2267,9oSXybVWocc,7732,0.0
7733,2266,zjT6MoDJ2V4,7733,
7734,2265,oNKOr4MbScU,7734,0.0
7735,2264,hN64JQwRCCQ,7735,0.0
7736,2263,diNcpyVMCk8,7736,
7737,2262,cS0Q-0SD5Lw,7737,0.0
7738,2261,l1pewWWUsvc,7738,
7739,2260,DOanlxzBvUE,7739,
7740,2259,gY-sTL_caF4,7740,
7741,2258,cE7AfsrxKs4,7741,0.0
7742,2257,GM9GgGcBESg,7742,0.0
7743,2256,M91O-x6djHY,7743,0.0
7744,2255,HNR1NrmTCNQ,7744,0.0
7745,2254,gPhUnnURpmM,7745,
7746,2253,NR1c5mLYAMo,7746,0.0
7747,2252,QhLBXPGm144,7747,0.0
7748,2251,a7Nwuf2_t28,7748,0.0
7749,2250,fLcJOWJFMMk,7749,
7750,2249,N4m8qOhOPwA,7750,0.0
7751,2248,pMYC0G1dTks,7751,0.0
7752,2247,b-DbWyLAQ2w,7752,0.0
7753,2246,5hf6CH8jUJs,7753,
7754,2245,25qw0hgR73Y,7754,
7755,2244,OboFpQb_6PE,7755,0.0
7756,2243,nWuQOUhyGtE,7756,0.0
7757,2242,UYfKF2deEdk,7757,0.0
7758,2241,hty1t_qh4wY,7758,
7759,2240,SHTDfVNJ-M0,7759,0.0
7760,2239,OMs1pUfCT5U,7760,
7761,2238,gerR_MnB9Kk,7761,
7762,2237,fiFbydPOYCo,7762,
7763,2236,Umb-1HoJwTo,7763,
7764,2235,2ETq7Vohf3c,7764,0.0
7765,2234,1TEZKhCixHs,7765,
7766,2233,LDdCAuX6DIA,7766,0.0
7767,2232,GonNpCceg8Q,7767,0.0
7768,2231,PmTSR38Slnc,7768,0.0
7769,2230,tXnwo51nacs,7769,
7770,2229,kk7ilfKfS98,7770,0.0
7771,2228,5CCJGx3JKg4,7771,
7772,2227,6HZ-jHUmjlU,7772,
7773,2226,6m-Ud-Zmn3I,7773,0.0
7774,2225,_XcwKqulEjM,7774,
7775,2224,ydNdpIGZ5GU,7775,
7776,2223,QSmb_fTU7F4,7776,0.0
7777,2222,I8ps-qocVWo,7777,0.0
7778,2221,0JL71onZElU,7778,0.0
7779,2220,qFzNllKOtDs,7779,
7780,2219,IpkKv9rBvyQ,7780,
7781,2218,0Xkqsa9ums8,7781,
7782,2217,zt3I_HyHJ48,7782,0.0
7783,2216,6BsxdbwzNGY,7783,
7784,2215,tWnY7GRgu3M,7784,
7785,2214,ghJiWjN_2pE,7785,0.0
7786,2213,kZldFIQYpQk,7786,0.0
7787,2212,j5DMehkF2C8,7787,0.0
7788,2211,UW04vUj9IE0,7788,0.0
7789,2210,99ReIdTbbpI,7789,
7790,2209,QU6rnDbud9Y,7790,0.0
7791,2208,UCsBOfjpHQs,7791,0.0
7792,2207,h2l-I63FLkU,7792,0.0
7793,2206,tnDnjhvj6Cc,7793,
7794,2205,GJguH3aYq0E,7794,0.0
7795,2204,ShJD1WGgyec,7795,0.0
7796,2203,JHmAJQ86QUQ,7796,
7797,2202,IZKIWXWyUHM,7797,
7798,2201,5F3vjk6y3mA,7798,0.0
7799,2200,WAglUz1w9YM,7799,0.0
7800,2199,wQv3Z60mVaw,7800,0.0
7801,2198,sjeZtqMrDeg,7801,0.0
7802,2197,EicsCdNDfBs,7802,
7803,2196,LCSepNR44_0,7803,0.0
7804,2195,aqGuWaqBPeE,7804,
7805,2194,sL24ZZud4VI,7805,
7806,2193,xlTdU9BzwKk,7806,
7807,2192,CYWH3wMmR4k,7807,
7808,2191,KszJAqxBLXk,7808,
7809,2190,QEtnbvXP5AY,7809,0.0
7810,2189,cMtjnhC0HcI,7810,0.0
7811,2188,wl4nag_qRng,7811,
7812,2187,JbYclIjQOXw,7812,
7813,2186,ygT2mKbISeI,7813,
7814,2185,ITg5k5Fo45Q,7814,
7815,2184,c1s2HxuGfeE,7815,
7816,2183,lnZFiDJ6xwQ,7816,0.0
7817,2182,4Kh3xsz8Lc0,7817,0.0
7818,2181,pWFeVJ5x9g4,7818,
7819,2180,3NxUVjYjjzs,7819,0.0
7820,2179,ABf10Z5o7Cg,7820,0.0
7821,2178,DPCiHyeAYlo,7821,
7822,2177,nptNf5Q38Kw,7822,0.0
7823,2176,0tC-CE1NNhs,7823,0.0
7824,2175,gZGYKBKOSw8,7824,0.0
7825,2174,TZBgJaRPzdI,7825,0.0
7826,2173,8Fc65K_GQdo,7826,
7827,2172,hrM-cy7I84s,7827,
7828,2171,EOHp9lbThVk,7828,0.0
7829,2170,Hf0yfgeZMtk,7829,
7830,2169,c3-sAgWjp-s,7830,0.0
7831,2168,6wL1MvXAO_k,7831,
7832,2167,mU6KG3DCQIU,7832,0.0
7833,2166,LtXivx-Lork,7833,
7834,2165,orx5ZZZXus8,7834,
7835,2164,PnA9YYhRPtg,7835,
7836,2163,yz4mKT3bAW4,7836,
7837,2162,p5JK-en8kW8,7837,
7838,2161,7Gf69J1Go98,7838,
7839,2160,0sOVKqvpAFg,7839,
7840,2159,BhBzeopTS5Y,7840,
7841,2158,yGeBUnaTb4A,7841,
7842,2157,c0IEr9Dzd-w,7842,
7843,2156,k5ReW4spr9w,7843,
7844,2155,890xqWyY3hY,7844,0.0
7845,2154,LTjFkxuOR3E,7845,
7846,2153,ZAQG55jYk44,7846,
7847,2152,TxAax4YkZNQ,7847,
7848,2151,5_waozfH6-M,7848,
7849,2150,zes-b-QaOJU,7849,
7850,2149,gincaAvA5oQ,7850,
7851,2148,9mhcRmEyoBw,7851,0.0
7852,2147,1Y-NDSeB7-0,7852,0.0
7853,2146,gUr0-z8THz4,7853,0.0
7854,2145,P-fGT2TCpw8,7854,0.0
7855,2144,v_6x_bLbB34,7855,0.0
7856,2143,_YGpPUMY6Qs,7856,0.0
7857,2142,98d1ilQJFW0,7857,
7858,2141,DMAd-49QZE0,7858,0.0
7859,2140,0dZNEDlaQaE,7859,
7860,2139,siwcwhuC35A,7860,
7861,2138,nQGeiERi2HE,7861,0.0
7862,2137,laBYvYWPnbE,7862,
7863,2136,CTemrD-XjLE,7863,
7864,2135,ics9Ip6QKzU,7864,
7865,2134,H4i-hiibJpg,7865,
7866,2133,9eqnMYd-57c,7866,
7867,2132,oBPMFcURM_Y,7867,
7868,2131,8jd8JkGtvFY,7868,
7869,2130,2xW4WxzzZKk,7869,0.0
7870,2129,39df9ARCRjc,7870,0.0
7871,2128,I_mMIh-a4u8,7871,0.0
7872,2127,8txptNSytxk,7872,0.0
7873,2126,sIp2qtBSEBo,7873,
7874,2125,MJSciskSeeQ,7874,
7875,2124,3p3Uqk2jv5A,7875,0.0
7876,2123,MfUoNStWr98,7876,0.0
7877,2122,5q64GwR_vco,7877,
7878,2121,uD_ZlzKueh0,7878,
7879,2120,qqGa8f7Pjfo,7879,
7880,2119,w3pRj-ILEX0,7880,0.0
7881,2118,SfGx42pJrGs,7881,0.0
7882,2117,z2XX8d_1hYU,7882,
7883,2116,TNFMtG0iehg,7883,0.0
7884,2115,R5qQtDgoyjo,7884,0.0
7885,2114,8Ff0hoOBTa0,7885,
7886,2113,oO73JVOJUsM,7886,
7887,2112,Rq-1XKExYl8,7887,
7888,2111,qJxXXNGaZd0,7888,0.0
7889,2110,QT6pffVeE1Y,7889,
7890,2109,lbNETMWWDlc,7890,0.0
7891,2108,6f6soW2Yuak,7891,0.0
7892,2107,gwHvuKx2rdY,7892,
7893,2106,eQMN2VjzdD8,7893,
7894,2105,IA7REhYWQe4,7894,
7895,2104,6xxm8-8zP4s,7895,
7896,2103,BcrfkTyANWU,7896,0.0
7897,2102,NMP_r3gWTXo,7897,0.0
7898,2101,1xQRg7brC6k,7898,
7899,2100,Aef5fdYkEEg,7899,0.0
7900,2099,4zNfD2CaeMA,7900,0.0
7901,2098,BG0qMw9SKkw,7901,0.0
7902,2097,PfEsvxcJWhA,7902,0.0
7903,2096,GDZrbLLBmT4,7903,0.0
7904,2095,oJPyHq6M4lE,7904,0.0
7905,2094,0H8uV_kbyGw,7905,
7906,2093,6GJUi5lK28s,7906,
7907,2092,ZP5K2NbUBGw,7907,
7908,2091,u9nfrDpud6U,7908,
7909,2090,vmP7QHhhBoc,7909,
7910,2089,HMbMiwAFsBA,7910,0.0
7911,2088,3W_bcudcXvo,7911,
7912,2087,UxI-M08-twc,7912,0.0
7913,2086,gFS9_7ahLRM,7913,
7914,2085,26u7g84CmN0,7914,
7915,2084,H1O4eokI838,7915,0.0
7916,2083,k7F8aeL4Ge4,7916,
7917,2082,GnGwDIk-JDs,7917,0.0
7918,2081,7ZKWu3XDVv4,7918,
7919,2080,kNiThfHFLMU,7919,0.0
7920,2079,W-LMlstLlp4,7920,
7921,2078,E2E_8E9YZf4,7921,
7922,2077,dNh9-wlEiPc,7922,
7923,2076,3do9EMhf6nw,7923,0.0
7924,2075,TjdbiD8qQVs,7924,
7925,2074,RxHVgu3UZY8,7925,
7926,2073,lIG7W3W0iEE,7926,
7927,2072,RNhDzAvJuNo,7927,
7928,2071,0AXg3x7lpug,7928,
7929,2070,ezoDEI8ThHU,7929,
7930,2069,6HtjgmfdPHk,7930,
7931,2068,GTBzqRNITsQ,7931,
7932,2067,CmOzLfI8aNk,7932,0.0
7933,2066,LGhWubxplv8,7933,0.0
7934,2065,rnvI_ZtGCoQ,7934,
7935,2064,sbGBuvNnAfM,7935,
7936,2063,cifPj2bdw3o,7936,0.0
7937,2062,2J3C4JG7i84,7937,
7938,2061,e-9TC73USK8,7938,
7939,2060,qyMcLtBzYvE,7939,0.0
7940,2059,b5RXJ0y0KKw,7940,0.0
7941,2058,wuWYjUkPSCU,7941,
7942,2057,wwJ6wuXncm0,7942,
7943,2056,JrZqDfv3guQ,7943,
7944,2055,Dn8AHozS85M,7944,
7945,2054,qU0cLYpxDW8,7945,
7946,2053,gHdVow1KrbI,7946,
7947,2052,Fl_jWnaGihg,7947,0.0
7948,2051,ArOovq8G-AE,7948,
7949,2050,BdFb6yCSgx4,7949,0.0
7950,2049,PFZM21Cdc2E,7950,0.0
7951,2048,wVivRsmqGDw,7951,
7952,2047,gqBu57JpibI,7952,0.0
7953,2046,AU810F8sU5k,7953,
7954,2045,cjkxyFcBnq8,7954,
7955,2044,rRwY-I0Jstg,7955,
7956,2043,qnLUd6e-5NM,7956,0.0
7957,2042,OldldpJ3Jso,7957,
7958,2041,xhsmFn26qs8,7958,
7959,2040,gF4GlrL6ZLI,7959,0.0
7960,2039,KAqQ4iTjW_A,7960,
7961,2038,KjdVG60dBPc,7961,
7962,2037,d3-s1RPWgGM,7962,
7963,2036,6OLNJ3DyL68,7963,
7964,2035,mTuSnySz4Pw,7964,0.0
7965,2034,oEPASso8TUQ,7965,0.0
7966,2033,DYeGUj0qcis,7966,0.0
7967,2032,6J-sipVFH2o,7967,
7968,2031,lhcSlX3L-SM,7968,
7969,2030,c8i6tv77sNg,7969,0.0
7970,2029,PN786Xb6dTU,7970,
7971,2028,Rq04wcUMhis,7971,0.0
7972,2027,skQ6OGgl-Ec,7972,
7973,2026,k_F0ijvCkeY,7973,0.0
7974,2025,l8IinQfZZTY,7974,0.0
7975,2024,1ceQ3_NXoMA,7975,
7976,2023,VbZm9OARRnY,7976,
7977,2022,RDSwap9HNZk,7977,
7978,2021,8g4NH2acBpg,7978,
7979,2020,QmipGw3uq7M,7979,
7980,2019,E4WR14vd_7w,7980,
7981,2018,CJyCY4pPWV0,7981,0.0
7982,2017,kZHOe7fh6bI,7982,0.0
7983,2016,37T2ja6pElA,7983,
7984,2015,fmEFRdLD6Z0,7984,0.0
7985,2014,bjJQT1_3bpQ,7985,0.0
7986,2013,2VQ9oGWJlQk,7986,
7987,2012,pvZg99AmDRA,7987,0.0
7988,2011,55DTPl6k1tQ,7988,0.0
7989,2010,BQiJfWL5BuI,7989,0.0
7990,2009,khu2-usSBNo,7990,
7991,2008,sLNG2Ww-C-I,7991,
7992,2007,v6f1uXgrebM,7992,
7993,2006,tOhHXYgqByA,7993,0.0
7994,2005,6QxWYfcorGs,7994,
7995,2004,hmmWcg8cKZI,7995,
7996,2003,t0u8JDyShv4,7996,0.0
7997,2002,u5YVxQfxrCQ,7997,0.0
7998,2001,wVG63Lv2iRY,7998,
7999,2000,oVtFyFuOsng,7999,
8000,1999,IXef-8Y4DXs,8000,
8001,1998,WO6o9i5qxuA,8001,
8002,1997,KWfYVxF2KhA,8002,
8003,1996,BVvYnS1_tNc,8003,0.0
8004,1995,fQ3k6WTD-iQ,8004,0.0
8005,1994,4SW0uXKlQDM,8005,0.0
8006,1993,8ykqpY3sWTE,8006,
8007,1992,o9BBJQcbNrs,8007,0.0
8008,1991,7ThLXUYUxIA,8008,0.0
8009,1990,3pb3RxJokSo,8009,0.0
8010,1989,uXImpKCA6MQ,8010,
8011,1988,Yq3XsK43Kqk,8011,
8012,1987,E8hG95lE7o0,8012,
8013,1986,2PWqs3Nsoko,8013,
8014,1985,KP621fX6xIw,8014,
8015,1984,AoO24VZf4oM,8015,
8016,1983,4yuJSkaZwn0,8016,0.0
8017,1982,OuWDu_4ZIuk,8017,
8018,1981,SH1OfSbWo1c,8018,
8019,1980,s21rQt1f2iE,8019,
8020,1979,lOfyLb9aLr0,8020,0.0
8021,1978,K0TCA6OoNEQ,8021,
8022,1977,pnTwNUdnJD8,8022,
8023,1976,mbZg6-qqikE,8023,
8024,1975,eZAQKqvNLLU,8024,0.0
8025,1974,bO0sxO9JklA,8025,0.0
8026,1973,iouN2xbEG6M,8026,0.0
8027,1972,oEnRE6BFxI4,8027,0.0
8028,1971,3bgUvADuzys,8028,0.0
8029,1970,Q14JhdJ7QHI,8029,
8030,1969,oMcqnypcm88,8030,
8031,1968,6xeKpaFETd4,8031,
8032,1967,Z2IoSFfHyKA,8032,0.0
8033,1966,rP76QR0VOmY,8033,0.0
8034,1965,YqoM7unJUzw,8034,0.0
8035,1964,szNb7oPbwbQ,8035,
8036,1963,_bIhbrgXJcs,8036,
8037,1962,6CZfzmJgCZ0,8037,
8038,1961,rnv5KXKVGOo,8038,0.0
8039,1960,Lw3ULX0ZKLs,8039,0.0
8040,1959,SaGR2cgVOuQ,8040,
8041,1958,IJ13n43kuck,8041,0.0
8042,1957,_LCxx3ci5QY,8042,
8043,1956,7hxea1HPlac,8043,
8044,1955,qYMbBQQOZTI,8044,
8045,1954,01TCNHdfrRU,8045,0.0
8046,1953,m1dndUX_424,8046,
8047,1952,nszKQY1i3uA,8047,0.0
8048,1951,_aIfihYok3I,8048,
8049,1950,oMaj41pLua0,8049,
8050,1949,FgLSJFRS1Nw,8050,
8051,1948,rZ0vuenxoV0,8051,0.0
8052,1947,sghqUq5DbaM,8052,
8053,1946,0AKA_k7bzLc,8053,0.0
8054,1945,gU4394r2PrE,8054,
8055,1944,K9p53BtfWWg,8055,
8056,1943,bCsT9Z1Uy48,8056,0.0
8057,1942,MbRYIkrt8zM,8057,0.0
8058,1941,WW8Sru7mZyw,8058,
8059,1940,DyWXZAkxUA0,8059,
8060,1939,MckHLBWuz7E,8060,
8061,1938,ZpdxjPETaEk,8061,0.0
8062,1937,6g5lp_iKqCM,8062,
8063,1936,kaQx3YLPxW0,8063,0.0
8064,1935,WXgXf8qSnmA,8064,
8065,1934,5hG2x-7OvW0,8065,0.0
8066,1933,s9znkQzCTFw,8066,
8067,1932,znvty581zUY,8067,0.0
8068,1931,FIKG_uLInaQ,8068,0.0
8069,1930,Gv5mByCj72E,8069,
8070,1929,c6FjV9-JV_U,8070,0.0
8071,1928,S_3RlZaO9BQ,8071,0.0
8072,1927,y8xw_0bcqwE,8072,0.0
8073,1926,YHSUxouctzU,8073,
8074,1925,tmaKl0Zm2c4,8074,0.0
8075,1924,l2PGRdomYT0,8075,0.0
8076,1923,mtEg4vNrtfY,8076,0.0
8077,1922,MWWG-6TUpWQ,8077,0.0
8078,1921,vEW5SxbBNTY,8078,
8079,1920,3XieAsl9taE,8079,0.0
8080,1919,O8N7fD5YyC4,8080,0.0
8081,1918,wQ56kyEKy9k,8081,0.0
8082,1917,4N4yjDO5HpI,8082,
8083,1916,FepRYiwxJGE,8083,0.0
8084,1915,YJEp9t00s0w,8084,
8085,1914,q12aSGKIVcE,8085,0.0
8086,1913,ggSvgP7cu0M,8086,
8087,1912,rUxAg8kmf0Q,8087,
8088,1911,3O9ML7W9H4U,8088,0.0
8089,1910,rXSqfiyHV38,8089,
8090,1909,F-RsmgKroQs,8090,0.0
8091,1908,EvvY8tFx18U,8091,0.0
8092,1907,11khXyNmcIo,8092,0.0
8093,1906,zRJfNKnAyDk,8093,0.0
8094,1905,YPb9eRNyIrQ,8094,
8095,1904,FL3IAA7oRL8,8095,0.0
8096,1903,vfQKavNtMqw,8096,0.0
8097,1902,Ab1Xm8u16Pw,8097,0.0
8098,1901,KRKA0OawFzw,8098,0.0
8099,1900,LuAKjXQr2eY,8099,0.0
8100,1899,QQIesJ77GHE,8100,
8101,1898,GKu1SIJzZeQ,8101,
8102,1897,drukCBDvL_U,8102,
8103,1896,1f2De4p9Y8s,8103,0.0
8104,1895,4rcb7AYfiaA,8104,0.0
8105,1894,V-Nl5QH1EWw,8105,0.0
8106,1893,MplS13JnVYE,8106,0.0
8107,1892,uK3szcVNm4g,8107,0.0
8108,1891,JZ2GitGFFqI,8108,
8109,1890,XLl1oXmtpxc,8109,
8110,1889,skW7a15LJmk,8110,0.0
8111,1888,lKNqcCnAYP8,8111,
8112,1887,Rnt6Cbzd1C0,8112,0.0
8113,1886,kTb6kmX1Jt0,8113,
8114,1885,C5_soUr_p_s,8114,0.0
8115,1884,X8B3qOY-SAE,8115,
8116,1883,T8TsfkE_6Fo,8116,
8117,1882,QVBQJucmOpk,8117,
8118,1881,7OAQd_tEu3s,8118,0.0
8119,1880,PRlhsKpJVkY,8119,0.0
8120,1879,GKAZbfyk97I,8120,
8121,1878,Rm1qDMHcw08,8121,
8122,1877,0kr3xECx5K4,8122,0.0
8123,1876,8d0V7LlrOMo,8123,0.0
8124,1875,TqwzDvnz4sQ,8124,
8125,1874,YOjDZO90I6M,8125,0.0
8126,1873,DXtNKvLtt-U,8126,0.0
8127,1872,_s-JOwbRMb8,8127,
8128,1871,OclrS69m1jc,8128,
8129,1870,eKKyOdVza0E,8129,
8130,1869,I3pAKOTa_xw,8130,
8131,1868,flXq4M_Xo5c,8131,0.0
8132,1867,N5JWxVepGn4,8132,0.0
8133,1866,JB1xsbi6PrY,8133,0.0
8134,1865,kuYD4Xjp3pw,8134,
8135,1864,gMAYouPKbNw,8135,0.0
8136,1863,KEtJw9qEB-c,8136,
8137,1862,g7l3YSn45C8,8137,
8138,1861,qKcfBSW70gE,8138,
8139,1860,1gw3xQpZ5WY,8139,
8140,1859,6cb9JhLBafQ,8140,0.0
8141,1858,T3o4k9M2Mf0,8141,
8142,1857,JOdmbKVFQA0,8142,
8143,1856,PYMyKM3_dfo,8143,
8144,1855,reC3rh8dyxM,8144,
8145,1854,4FOtZRaiCLk,8145,
8146,1853,I7fOtUODvGY,8146,
8147,1852,x5mby0hHCKc,8147,0.0
8148,1851,8AJUCy81CAk,8148,
8149,1850,kjbWzzQplqI,8149,
8150,1849,vmxYmixUi8I,8150,0.0
8151,1848,52WEZxe4_GE,8151,
8152,1847,Vnpz5RZQ6hM,8152,0.0
8153,1846,YE_c3E8_u5U,8153,0.0
8154,1845,D2VYFFRrh-I,8154,
8155,1844,r7dYWIqOEsg,8155,
8156,1843,o9Ewu_70bRc,8156,0.0
8157,1842,xzTl-PJPEjk,8157,0.0
8158,1841,7UbDNcQDzz8,8158,
8159,1840,Qb_NjF3Tmp0,8159,0.0
8160,1839,QWuQVk0K0us,8160,0.0
8161,1838,rTftqyBDhC8,8161,0.0
8162,1837,Yd-HFM5EpRw,8162,0.0
8163,1836,nED7tCYXrJY,8163,
8164,1835,a9K5G65sfiU,8164,0.0
8165,1834,mwb70JUKsHM,8165,
8166,1833,1_43YmGHBQA,8166,0.0
8167,1832,x7hnUkCYJ_w,8167,
8168,1831,RAnqkbtmS2A,8168,
8169,1830,tKTNQB1FHmA,8169,0.0
8170,1829,C8bv0G8HJxg,8170,0.0
8171,1828,Ghvxpqp6OUw,8171,
8172,1827,ywWWUngtL2c,8172,
8173,1826,UJZQr20G-Cc,8173,
8174,1825,2YaE956WR8k,8174,
8175,1824,oTylKvIPZlk,8175,
8176,1823,ZNBxJJg9o8Q,8176,
8177,1822,MWzGJ5_UyHM,8177,
8178,1821,3e5AVgahjWo,8178,0.0
8179,1820,tiGnBAkEK7E,8179,
8180,1819,WgtYpjUsbS0,8180,0.0
8181,1818,9-ENIlg1fVo,8181,0.0
8182,1817,6KBgHAPTPHM,8182,0.0
8183,1816,2OlFL3doC_k,8183,0.0
8184,1815,2O4GHd7LEFY,8184,0.0
8185,1814,BFy6gYutzC0,8185,0.0
8186,1813,0gvc-v7eoVw,8186,0.0
8187,1812,1E3CIYI4xP8,8187,
8188,1811,2T_R8Vs7N0U,8188,
8189,1810,HX3k75ps0VQ,8189,0.0
8190,1809,7K1Ph3X2u_U,8190,
8191,1808,xE2vFAw4250,8191,
8192,1807,55gibfwUhDA,8192,
8193,1806,E5WA_cm2E7s,8193,0.0
8194,1805,R3bSAq6LUcA,8194,
8195,1804,7NUQ8oKy6ds,8195,0.0
8196,1803,1KQuQHhm2EE,8196,0.0
8197,1802,9h3XRcuVI0s,8197,
8198,1801,meOqLOjpjQk,8198,0.0
8199,1800,7KyHrcfgUSU,8199,0.0
8200,1799,GgbCaO4nkiU,8200,0.0
8201,1798,ePaRZXzQjzM,8201,0.0
8202,1797,x1pz_LprM14,8202,0.0
8203,1796,7RuC5g-sR_0,8203,
8204,1795,6niyYi2I6eo,8204,
8205,1794,HeBw65Vbh6I,8205,0.0
8206,1793,LuYhzHqrDR0,8206,
8207,1792,hodtIp8bjw0,8207,
8208,1791,J5dDTk0vkNM,8208,
8209,1790,Q1dYxBwmZ9I,8209,0.0
8210,1789,0iZABBdyL6s,8210,
8211,1788,pYyXcDgkit4,8211,0.0
8212,1787,Wbpx8klFonI,8212,
8213,1786,PXo32PfQxLk,8213,0.0
8214,1785,_H-a8_BnvAI,8214,
